,file_name,gt_transcriptions,total_stutter
170,5561-41615-0015.csv,that it is strictly forbidden for any people to absent yourself from school for the purpose of attending a circus matinee or any public performance of this nature i have so severely disciplined pupils for this offense that for a long time no one has disobeyed me,0
171,5561-41615-0025.csv,because it is spoiled all our fun there was a gasp of horror at eleanor's assertion no one had ever before spoken so disrespectfully to the revered principal miss the valves at the principal quietly although her flashing eyes and set lip show that she was very angry,0
172,5561-41615-0045.csv,but there was nothing funny about it now when stutter with the exception of eleanor the principal dismiss them they found the stutter course layout very uneasy in mind miss thompson had taken their names but did not stay to their punishment stutter it was certain that they would be made to feel the full weight of her displeasure,10
173,5561-41615-0020.csv,grace and really congratulate herself and having kept clear of the whole thing none of her friends were implicated either even mabel have refused to sign,0
174,5561-41615-0021.csv,lie sister pain knowing stutter now it's who are the real culprits beginning with the girl who originated the paper to the last one who signed it,3
175,5561-41615-0018.csv,the stand of the school will be lowered therefore i intend to sit this matter to the bottom and find out what mischievous influence prompted this act of insubordination report says that this movement originated in the junior class,0
176,5561-41615-0035.csv,stutter she drew a breath of relief when the eight girls were safely outside the study hall door hurry up she said we'll talk when we stutter outside school don't stop for a minute if miss thompson stutter that we're gone she'll send after us,13
177,5561-41615-0008.csv,and did you sign it ask jessica i certainly did not responded maple it was she stopped them flushed,0
178,5561-41615-0019.csv,and the paper has been circulated and signed by certain peoples who pledged themselves to play truant in attend the matinee tomorrow the eyes of grace and her chums turn question lee toward mabel allison who nodded slightly informative so that was what all the whispering in mystery had meant,0
179,5561-41615-0032.csv,those girls who are not in stutter any way implicated in this matter or dismiss she said about one-third of the girls a rose and prepare to leave the study hall the pi sigma tau being among the number,4
180,5561-41615-0001.csv,the majority however appeared to be highly stutter delighted over what they heard one stutter standing there one of the windows of which eleanor was the center laugh so loudly that they were sent to their seats,9
181,5561-41615-0047.csv,do you intend to abandon stutter miss savell ask miss thompson still there was no answer very well continue miss thompson your silence indicates that you were still insubordinate you may therefore choose between two things,5
182,5561-41615-0004.csv,eleanor stutter started that paper whatever it is said nora o'malley of the pi sigma tau who stood in a group around her desk she was here when stutter i came in this morning and i was early too,6
183,5561-41615-0040.csv,they'll stutter be weeping and wailing in the skull and crossbones crowd explain nora they're all in this mess up and if they aren't suspended they'll be lucky,4
184,5561-41615-0041.csv,nosa stutter grace shortly she deserves to be punished the things she said to miss thompson were disgraceful and i shall never stutter forgive her for the way she spoke of us i wouldn't say that grace from arctan you can never tell what might happen to change your views,7
